Candidate ID,DOJ Extended,Duration to Accept Offer,Notice Period,Offered Band,Percentage Hike Expected,Percentage Hike Offered,Joining Bonus,Gender,Candidate Source,Relevant Experience,Line of Business,Date of Birth,Joining Location,Candidate Relocation Status,HR Status
18514,TRUE,7,56,C1,24,35,TRUE,Female,Employee Referral,15,Sales,07-03-2020,New York,FALSE,Not Joined
18515,TRUE,27,25,C5,43,32,FALSE,Male,Direct,1,Marketing,23-05-2008,Tokyo,TRUE,Joined
18516,TRUE,5,35,C1,32,46,FALSE,Female,Direct,8,Marketing,12-04-2012,Tokyo,TRUE,Joined
18517,TRUE,23,53,C6,48,12,TRUE,Female,Direct,7,IT,08-02-2019,San Francisco,TRUE,Joined
18518,TRUE,10,68,C2,26,32,TRUE,Male,Direct,6,HR,07-10-2015,Tokyo,TRUE,Not Joined
18519,TRUE,19,44,C0,32,37,TRUE,Female,Agency,11,Sales,18-02-2011,Paris,FALSE,Not Joined
18520,TRUE,3,37,C3,11,20,FALSE,Male,Direct,18,HR,11-11-2013,San Francisco,FALSE,Not Joined
18521,TRUE,10,87,C4,17,26,FALSE,Male,Agency,13,IT,01-02-2016,Tokyo,TRUE,Not Joined
18522,FALSE,15,42,C0,36,47,FALSE,Female,Employee Referral,7,Sales,06-05-2013,Paris,FALSE,Not Joined
18523,FALSE,5,50,C2,35,21,FALSE,Female,Agency,2,Marketing,25-05-2012,San Francisco,FALSE,Not Joined
18524,FALSE,18,39,C5,34,46,TRUE,Male,Direct,13,IT,30-03-2018,Paris,TRUE,Not Joined
18525,TRUE,25,19,C0,12,31,FALSE,Female,Agency,11,Finance,20-07-2013,Tokyo,TRUE,Not Joined
18526,TRUE,18,31,C2,46,49,FALSE,Female,Agency,16,Finance,04-04-2012,London,TRUE,Not Joined
18527,FALSE,13,55,C2,26,10,TRUE,Male,Agency,15,IT,08-12-2012,London,FALSE,Joined
18528,TRUE,29,75,C2,22,47,FALSE,Female,Agency,8,HR,01-11-2008,Paris,TRUE,Not Joined
18529,TRUE,29,78,C4,48,36,FALSE,Female,Direct,6,Sales,13-05-2015,New York,FALSE,Not Joined
18530,TRUE,21,87,C0,11,15,TRUE,Male,Direct,3,IT,06-03-2010,Paris,FALSE,Not Joined
18531,TRUE,18,20,C2,46,37,FALSE,Female,Agency,16,HR,05-08-2020,Tokyo,TRUE,Joined
18532,FALSE,20,81,C4,28,24,FALSE,Male,Agency,17,Finance,12-02-2020,London,TRUE,Joined
18533,FALSE,28,42,C0,14,35,TRUE,Female,Agency,19,HR,17-12-2014,Paris,FALSE,Joined
18534,FALSE,21,45,C4,34,14,FALSE,Female,Direct,8,IT,06-03-2014,London,FALSE,Not Joined
18535,TRUE,5,87,C3,38,37,FALSE,Male,Direct,1,IT,23-05-2009,Tokyo,TRUE,Joined
18536,FALSE,17,79,C5,25,43,FALSE,Female,Agency,14,Marketing,01-05-2017,New York,FALSE,Joined
18537,TRUE,2,78,C6,16,48,TRUE,Male,Employee Referral,12,HR,24-08-2017,Tokyo,TRUE,Joined
18538,TRUE,6,57,C3,48,32,TRUE,Male,Direct,8,Marketing,02-07-2019,New York,FALSE,Not Joined
18539,TRUE,15,69,C1,13,16,TRUE,Female,Direct,4,Finance,14-11-2014,Paris,TRUE,Joined
18540,FALSE,23,29,C4,22,20,FALSE,Male,Direct,18,Sales,24-06-2009,Paris,TRUE,Not Joined
18541,FALSE,6,37,C1,16,34,TRUE,Female,Employee Referral,9,Sales,03-06-2019,San Francisco,TRUE,Not Joined
18542,FALSE,12,27,C6,37,34,FALSE,Female,Agency,5,IT,02-01-2011,Tokyo,FALSE,Not Joined
18543,FALSE,26,70,C2,35,22,FALSE,Female,Agency,5,IT,07-06-2007,Tokyo,TRUE,Joined
18544,TRUE,16,79,C4,43,18,TRUE,Male,Employee Referral,14,HR,25-02-2017,Tokyo,FALSE,Not Joined
18545,FALSE,27,76,C2,17,29,FALSE,Female,Employee Referral,5,Sales,19-03-2016,New York,FALSE,Not Joined
18546,TRUE,26,83,C6,44,23,TRUE,Female,Agency,15,IT,23-07-2007,Paris,FALSE,Not Joined
18547,TRUE,27,72,C0,27,39,FALSE,Male,Direct,11,Finance,05-03-2018,London,TRUE,Joined
18548,FALSE,29,84,C5,41,40,FALSE,Male,Direct,3,Marketing,03-09-2019,San Francisco,TRUE,Joined
18549,FALSE,23,16,C0,33,32,TRUE,Male,Direct,7,HR,09-11-2008,New York,TRUE,Joined
18550,FALSE,19,18,C2,39,45,FALSE,Female,Direct,13,IT,19-06-2013,London,FALSE,Not Joined
18551,TRUE,12,24,C5,23,46,FALSE,Male,Direct,7,Marketing,27-02-2015,London,TRUE,Joined
18552,TRUE,28,89,C2,17,13,FALSE,Male,Employee Referral,13,IT,20-01-2021,Tokyo,TRUE,Not Joined
18553,TRUE,16,40,C5,47,16,FALSE,Female,Agency,8,Finance,08-07-2010,Paris,FALSE,Not Joined
18554,FALSE,10,22,C2,30,26,TRUE,Male,Direct,1,Marketing,24-04-2020,Tokyo,FALSE,Not Joined
18555,FALSE,12,44,C4,28,17,TRUE,Female,Direct,4,Finance,09-11-2014,Paris,TRUE,Not Joined
18556,FALSE,27,57,C2,17,41,FALSE,Male,Direct,8,Finance,15-11-2013,San Francisco,FALSE,Not Joined
18557,TRUE,14,15,C3,18,46,TRUE,Male,Agency,15,Finance,22-05-2020,Paris,TRUE,Joined
18558,FALSE,21,17,C0,43,43,FALSE,Female,Employee Referral,1,IT,03-06-2018,Paris,FALSE,Joined
18559,TRUE,26,45,C5,28,16,TRUE,Female,Agency,17,Finance,19-04-2016,San Francisco,TRUE,Joined
18560,TRUE,16,66,C1,13,30,FALSE,Male,Employee Referral,16,Finance,20-03-2017,Paris,TRUE,Not Joined
18561,FALSE,2,47,C5,17,34,TRUE,Female,Agency,18,Marketing,29-01-2015,San Francisco,FALSE,Not Joined
18562,FALSE,14,28,C1,31,48,TRUE,Female,Direct,14,Sales,11-01-2017,San Francisco,FALSE,Joined
18563,TRUE,2,85,C2,28,25,TRUE,Female,Agency,7,HR,05-02-2012,London,TRUE,Joined
18564,FALSE,5,46,C6,19,24,TRUE,Female,Direct,7,Finance,21-04-2020,New York,TRUE,Joined
18565,TRUE,5,66,C5,21,31,TRUE,Male,Agency,10,HR,29-06-2012,Paris,FALSE,Joined
18566,FALSE,3,87,C2,32,26,TRUE,Male,Agency,18,IT,01-07-2019,San Francisco,FALSE,Not Joined
18567,TRUE,6,75,C3,12,28,FALSE,Female,Employee Referral,13,HR,15-05-2017,Tokyo,FALSE,Not Joined
18568,TRUE,25,19,C0,27,42,FALSE,Female,Agency,16,Sales,20-10-2010,Paris,TRUE,Joined
18569,FALSE,17,73,C2,42,44,TRUE,Male,Direct,18,IT,20-09-2015,San Francisco,TRUE,Not Joined
18570,TRUE,14,68,C0,46,43,TRUE,Female,Agency,11,HR,30-09-2016,London,FALSE,Not Joined
18571,TRUE,11,45,C6,40,19,TRUE,Female,Employee Referral,17,Finance,21-06-2020,San Francisco,TRUE,Joined
18572,FALSE,14,47,C4,11,47,TRUE,Male,Direct,13,Sales,29-08-2015,New York,TRUE,Not Joined
18573,FALSE,8,62,C4,26,45,TRUE,Female,Agency,13,Finance,18-02-2017,New York,FALSE,Joined
18574,FALSE,3,51,C4,37,22,FALSE,Female,Direct,1,IT,12-09-2017,Paris,FALSE,Joined
18575,FALSE,26,56,C4,12,31,TRUE,Female,Direct,15,Marketing,31-12-2011,London,FALSE,Not Joined
18576,FALSE,16,50,C1,44,10,TRUE,Male,Employee Referral,14,Sales,11-05-2015,San Francisco,FALSE,Not Joined
18577,FALSE,28,45,C6,44,29,FALSE,Male,Direct,3,Sales,26-06-2014,London,FALSE,Joined
18578,TRUE,13,52,C3,20,17,TRUE,Male,Direct,2,HR,09-12-2016,Tokyo,TRUE,Joined
18579,FALSE,13,66,C2,18,45,TRUE,Male,Employee Referral,19,Sales,22-12-2008,San Francisco,TRUE,Not Joined
18580,TRUE,7,52,C4,14,11,FALSE,Male,Direct,2,HR,29-12-2007,San Francisco,TRUE,Not Joined
18581,FALSE,3,34,C6,11,49,FALSE,Female,Direct,11,Marketing,24-09-2010,New York,FALSE,Joined
18582,TRUE,13,59,C5,37,14,TRUE,Female,Employee Referral,8,HR,13-03-2011,London,TRUE,Not Joined
18583,FALSE,2,39,C1,37,38,FALSE,Male,Employee Referral,9,Sales,06-05-2017,Paris,FALSE,Joined
18584,TRUE,6,87,C4,20,26,FALSE,Male,Employee Referral,1,Marketing,26-02-2018,Paris,FALSE,Not Joined
18585,FALSE,24,76,C1,24,17,FALSE,Female,Employee Referral,11,Sales,06-11-2015,London,FALSE,Joined
18586,FALSE,10,45,C6,31,34,FALSE,Female,Direct,5,Sales,19-07-2013,New York,TRUE,Not Joined
18587,FALSE,19,78,C6,47,35,FALSE,Male,Agency,11,Sales,12-07-2018,London,TRUE,Not Joined
18588,FALSE,28,39,C5,46,44,FALSE,Male,Employee Referral,2,IT,24-12-2017,London,FALSE,Joined
18589,TRUE,23,31,C3,13,39,TRUE,Male,Employee Referral,18,Marketing,16-01-2020,London,FALSE,Joined
18590,FALSE,12,36,C3,15,40,TRUE,Female,Employee Referral,5,Marketing,12-02-2018,Tokyo,TRUE,Not Joined
18591,TRUE,16,47,C5,33,14,TRUE,Female,Employee Referral,14,IT,28-04-2020,London,FALSE,Not Joined
18592,TRUE,8,58,C2,12,11,TRUE,Female,Employee Referral,14,Marketing,27-12-2015,New York,TRUE,Not Joined
18593,TRUE,10,59,C6,25,39,TRUE,Male,Direct,16,IT,23-11-2019,San Francisco,TRUE,Not Joined
18594,TRUE,6,35,C1,30,36,TRUE,Female,Agency,19,HR,23-08-2017,Tokyo,FALSE,Not Joined
18595,TRUE,18,17,C2,45,12,FALSE,Female,Agency,15,Sales,28-07-2014,San Francisco,FALSE,Joined
18596,TRUE,7,54,C5,14,13,TRUE,Female,Employee Referral,13,IT,22-12-2010,London,FALSE,Not Joined
18597,TRUE,16,32,C0,40,47,FALSE,Female,Agency,5,Finance,15-10-2014,Tokyo,TRUE,Not Joined
18598,FALSE,10,50,C3,13,11,TRUE,Male,Agency,17,HR,20-03-2020,New York,FALSE,Not Joined
18599,FALSE,13,34,C3,48,49,TRUE,Female,Employee Referral,3,Marketing,28-04-2018,Paris,FALSE,Joined
18600,FALSE,26,66,C1,43,27,FALSE,Female,Employee Referral,1,Sales,04-01-2020,New York,FALSE,Not Joined
18601,TRUE,10,73,C4,23,31,TRUE,Male,Agency,2,IT,10-06-2010,San Francisco,FALSE,Not Joined
18602,TRUE,27,47,C0,20,31,FALSE,Female,Agency,10,IT,12-12-2016,London,FALSE,Joined
18603,FALSE,2,37,C6,30,30,TRUE,Female,Employee Referral,10,HR,04-10-2008,Paris,FALSE,Not Joined
18604,FALSE,29,23,C1,35,46,FALSE,Male,Agency,16,Marketing,02-08-2011,New York,TRUE,Joined
18605,FALSE,8,87,C5,33,11,FALSE,Female,Employee Referral,6,HR,24-10-2018,Tokyo,FALSE,Not Joined
18606,FALSE,22,80,C1,10,46,FALSE,Female,Agency,19,Finance,19-01-2021,Tokyo,FALSE,Not Joined
18607,FALSE,21,43,C1,41,19,TRUE,Male,Agency,6,Finance,22-04-2015,Paris,FALSE,Not Joined
18608,TRUE,17,47,C3,28,12,FALSE,Male,Direct,9,Marketing,06-03-2018,Paris,TRUE,Not Joined
18609,FALSE,22,63,C4,18,48,FALSE,Female,Direct,6,Sales,20-05-2007,San Francisco,FALSE,Not Joined
18610,FALSE,8,86,C2,18,14,FALSE,Male,Employee Referral,12,HR,12-12-2015,New York,FALSE,Not Joined
18611,FALSE,15,44,C1,39,36,FALSE,Male,Direct,12,Finance,24-09-2019,London,FALSE,Not Joined
18612,TRUE,17,22,C0,43,13,TRUE,Male,Direct,14,IT,14-06-2008,Paris,TRUE,Joined
18613,FALSE,12,56,C3,39,11,TRUE,Female,Agency,7,Finance,08-03-2009,London,TRUE,Joined
18614,FALSE,13,68,C1,48,26,TRUE,Female,Employee Referral,10,Marketing,18-08-2008,Paris,FALSE,Not Joined
18615,FALSE,3,62,C5,25,29,FALSE,Female,Agency,5,IT,05-01-2019,Tokyo,FALSE,Not Joined
18616,FALSE,28,61,C0,49,24,TRUE,Female,Employee Referral,5,Marketing,21-07-2020,San Francisco,FALSE,Joined
18617,FALSE,5,67,C5,11,44,TRUE,Female,Employee Referral,1,Marketing,08-12-2011,Tokyo,FALSE,Joined
18618,FALSE,28,27,C3,38,35,TRUE,Male,Agency,5,Finance,07-11-2008,San Francisco,TRUE,Joined
18619,TRUE,25,70,C4,36,11,FALSE,Female,Direct,12,IT,03-08-2013,San Francisco,TRUE,Joined
18620,FALSE,19,60,C6,39,37,TRUE,Female,Agency,16,Finance,09-07-2020,Paris,TRUE,Joined
18621,FALSE,15,51,C3,40,27,FALSE,Female,Agency,17,Marketing,25-11-2018,New York,FALSE,Joined
18622,TRUE,25,65,C5,34,13,FALSE,Female,Direct,5,Finance,05-08-2007,New York,TRUE,Joined
18623,TRUE,29,87,C0,42,44,TRUE,Male,Agency,18,Marketing,08-01-2021,New York,TRUE,Joined
18624,FALSE,2,22,C5,27,37,FALSE,Female,Direct,13,Marketing,14-06-2011,London,FALSE,Not Joined
18625,TRUE,2,59,C1,15,17,TRUE,Male,Employee Referral,15,Sales,28-04-2012,Tokyo,FALSE,Not Joined
18626,TRUE,6,78,C2,18,32,TRUE,Female,Direct,10,Marketing,13-05-2016,London,TRUE,Joined
18627,TRUE,18,15,C6,46,43,TRUE,Male,Direct,12,IT,16-12-2009,San Francisco,TRUE,Joined
18628,FALSE,13,36,C2,28,16,FALSE,Male,Direct,8,Finance,11-07-2019,London,FALSE,Not Joined
18629,TRUE,11,21,C5,27,19,TRUE,Male,Agency,19,Finance,24-08-2010,San Francisco,TRUE,Joined
18630,FALSE,17,76,C3,35,24,TRUE,Male,Direct,2,HR,15-01-2016,San Francisco,FALSE,Not Joined
18631,TRUE,26,40,C5,30,20,FALSE,Female,Direct,15,HR,22-01-2011,London,TRUE,Joined
18632,FALSE,15,59,C4,28,35,TRUE,Male,Employee Referral,16,Marketing,02-09-2019,Paris,TRUE,Joined
18633,TRUE,19,79,C2,42,41,TRUE,Female,Employee Referral,9,Sales,17-08-2013,London,FALSE,Joined
18634,FALSE,3,15,C6,38,36,FALSE,Female,Agency,5,HR,30-01-2009,Paris,FALSE,Not Joined
18635,TRUE,6,41,C6,29,17,FALSE,Female,Employee Referral,4,Sales,13-06-2017,San Francisco,FALSE,Not Joined
18636,FALSE,22,40,C0,25,12,FALSE,Male,Agency,3,Finance,02-11-2008,London,FALSE,Not Joined
18637,FALSE,17,45,C2,43,25,FALSE,Female,Employee Referral,13,Marketing,30-07-2015,San Francisco,TRUE,Joined
18638,FALSE,25,24,C2,49,39,TRUE,Female,Direct,1,Marketing,14-06-2007,San Francisco,FALSE,Not Joined
18639,TRUE,7,29,C2,49,30,TRUE,Male,Direct,16,Finance,11-11-2019,London,TRUE,Joined
18640,TRUE,6,77,C1,24,49,FALSE,Male,Employee Referral,14,Marketing,06-11-2013,New York,FALSE,Joined
18641,FALSE,10,86,C1,24,30,FALSE,Male,Employee Referral,4,HR,17-10-2007,New York,TRUE,Not Joined
18642,FALSE,26,27,C5,23,30,FALSE,Female,Agency,18,Marketing,18-12-2018,New York,FALSE,Not Joined
18643,TRUE,15,53,C2,26,24,TRUE,Male,Employee Referral,6,Sales,18-12-2014,Tokyo,FALSE,Joined
18644,TRUE,1,87,C6,43,18,FALSE,Male,Direct,1,Marketing,14-01-2021,San Francisco,TRUE,Joined
18645,TRUE,24,64,C0,36,12,TRUE,Female,Agency,3,Sales,25-11-2020,London,TRUE,Not Joined
18646,TRUE,6,71,C5,36,48,FALSE,Female,Agency,1,Finance,06-05-2012,Paris,FALSE,Joined
18647,TRUE,14,86,C4,15,19,TRUE,Male,Employee Referral,4,Finance,28-06-2014,Paris,TRUE,Joined
18648,FALSE,29,62,C5,30,43,FALSE,Female,Direct,6,Marketing,11-08-2008,San Francisco,TRUE,Joined
18649,FALSE,5,52,C2,33,42,FALSE,Female,Agency,3,IT,23-03-2017,San Francisco,FALSE,Not Joined
18650,TRUE,16,73,C2,37,34,TRUE,Female,Direct,11,Marketing,02-09-2015,San Francisco,FALSE,Joined
18651,TRUE,12,59,C3,31,25,TRUE,Male,Employee Referral,7,Sales,26-08-2017,London,TRUE,Joined
18652,FALSE,27,28,C1,42,23,FALSE,Female,Agency,4,Marketing,13-12-2014,San Francisco,TRUE,Joined
18653,FALSE,7,45,C4,14,14,FALSE,Male,Direct,11,Sales,23-03-2011,London,FALSE,Not Joined
18654,TRUE,9,44,C2,10,26,FALSE,Female,Direct,3,Sales,09-11-2020,San Francisco,FALSE,Joined
18655,TRUE,18,75,C2,20,24,FALSE,Female,Agency,5,HR,05-09-2009,Tokyo,FALSE,Not Joined
18656,FALSE,7,48,C0,42,45,TRUE,Male,Employee Referral,17,Sales,09-05-2013,Paris,TRUE,Not Joined
18657,TRUE,20,67,C1,43,44,FALSE,Male,Direct,13,Marketing,12-04-2019,San Francisco,TRUE,Not Joined
18658,TRUE,12,25,C3,14,31,TRUE,Female,Direct,12,HR,14-03-2013,Paris,FALSE,Not Joined
18659,FALSE,5,53,C1,14,13,TRUE,Female,Agency,6,Sales,03-08-2013,New York,FALSE,Not Joined
18660,FALSE,27,42,C0,17,43,FALSE,Female,Employee Referral,8,Marketing,21-12-2020,Paris,TRUE,Not Joined
18661,TRUE,18,19,C3,40,15,FALSE,Female,Agency,3,IT,17-08-2010,Paris,FALSE,Joined
18662,TRUE,10,76,C4,45,42,FALSE,Male,Employee Referral,18,Finance,09-11-2009,Paris,FALSE,Not Joined
18663,TRUE,19,89,C0,25,14,TRUE,Female,Direct,10,Marketing,08-04-2013,New York,FALSE,Joined
18664,FALSE,1,54,C1,40,46,FALSE,Male,Employee Referral,6,HR,30-06-2011,Paris,FALSE,Joined
18665,TRUE,3,39,C4,28,12,TRUE,Male,Agency,4,HR,07-04-2015,San Francisco,TRUE,Joined
18666,FALSE,27,38,C1,25,25,TRUE,Male,Employee Referral,13,Finance,01-05-2010,New York,FALSE,Not Joined
18667,FALSE,23,22,C2,26,10,TRUE,Female,Direct,2,Marketing,25-09-2015,Paris,FALSE,Joined
18668,TRUE,23,34,C6,10,21,TRUE,Female,Employee Referral,9,Sales,09-12-2020,Paris,TRUE,Not Joined
18669,FALSE,7,40,C6,33,46,FALSE,Female,Direct,4,Sales,27-07-2010,Tokyo,FALSE,Joined
18670,FALSE,27,84,C3,28,21,TRUE,Female,Employee Referral,14,Finance,24-07-2012,London,FALSE,Joined
18671,FALSE,19,81,C2,14,24,TRUE,Female,Employee Referral,18,HR,03-08-2019,Tokyo,TRUE,Not Joined
18672,FALSE,12,55,C3,21,36,TRUE,Female,Direct,7,HR,28-07-2020,Paris,FALSE,Joined
18673,FALSE,27,43,C5,16,45,TRUE,Male,Direct,12,Finance,30-06-2017,Tokyo,FALSE,Joined
18674,TRUE,10,46,C3,42,40,FALSE,Male,Employee Referral,14,Finance,15-03-2008,San Francisco,TRUE,Not Joined
18675,TRUE,28,35,C6,30,40,FALSE,Female,Agency,15,Finance,14-12-2014,New York,FALSE,Joined
18676,TRUE,25,58,C3,27,15,FALSE,Male,Employee Referral,18,Marketing,13-04-2019,Tokyo,TRUE,Joined
18677,FALSE,4,24,C0,41,19,TRUE,Male,Direct,15,Marketing,04-08-2007,London,TRUE,Not Joined
18678,TRUE,19,56,C3,30,40,TRUE,Female,Agency,18,HR,28-10-2012,New York,FALSE,Not Joined
18679,TRUE,9,26,C4,18,15,FALSE,Female,Direct,4,HR,30-01-2014,San Francisco,FALSE,Not Joined
18680,FALSE,16,62,C4,12,21,TRUE,Female,Agency,7,IT,15-07-2011,London,TRUE,Joined
18681,TRUE,19,86,C1,38,33,TRUE,Male,Direct,4,IT,11-12-2017,Tokyo,FALSE,Joined
18682,FALSE,20,45,C5,25,19,TRUE,Female,Agency,6,HR,17-05-2014,New York,TRUE,Joined
18683,TRUE,18,34,C5,25,27,TRUE,Male,Agency,10,Sales,17-09-2019,San Francisco,FALSE,Joined
18684,FALSE,11,41,C0,37,47,FALSE,Female,Employee Referral,14,Marketing,14-03-2015,Tokyo,FALSE,Joined
18685,TRUE,3,48,C2,44,25,FALSE,Female,Direct,5,IT,18-08-2017,Tokyo,TRUE,Not Joined
18686,FALSE,26,60,C1,43,46,FALSE,Female,Direct,3,Sales,27-01-2009,San Francisco,TRUE,Not Joined
18687,TRUE,27,17,C0,33,21,FALSE,Female,Direct,1,IT,23-11-2015,New York,TRUE,Not Joined
18688,TRUE,25,63,C2,32,46,FALSE,Female,Employee Referral,12,Marketing,22-01-2021,Paris,TRUE,Not Joined
18689,TRUE,10,16,C6,36,13,TRUE,Female,Agency,13,IT,27-07-2007,Paris,FALSE,Joined
18690,TRUE,7,28,C3,20,24,TRUE,Female,Employee Referral,1,Sales,10-08-2015,Tokyo,FALSE,Joined
18691,TRUE,23,32,C1,11,17,TRUE,Male,Employee Referral,13,Finance,18-10-2020,New York,FALSE,Not Joined
18692,FALSE,20,81,C6,23,21,FALSE,Male,Employee Referral,2,Finance,03-10-2009,New York,FALSE,Joined
18693,FALSE,26,81,C2,26,25,FALSE,Male,Agency,6,Marketing,21-04-2010,San Francisco,TRUE,Joined
18694,TRUE,8,32,C5,47,38,TRUE,Male,Agency,9,Marketing,31-08-2009,Tokyo,TRUE,Joined
18695,TRUE,8,86,C0,23,27,FALSE,Female,Agency,7,Marketing,13-01-2020,Tokyo,TRUE,Not Joined
18696,FALSE,22,84,C0,41,11,FALSE,Female,Agency,5,IT,08-01-2010,San Francisco,TRUE,Not Joined
18697,TRUE,16,63,C1,11,21,FALSE,Male,Employee Referral,9,Finance,24-01-2021,Tokyo,FALSE,Joined
18698,FALSE,17,24,C6,12,23,TRUE,Female,Employee Referral,14,IT,30-04-2014,Paris,TRUE,Not Joined
18699,FALSE,2,51,C2,37,14,FALSE,Male,Direct,16,Finance,27-10-2014,New York,FALSE,Not Joined
18700,TRUE,26,81,C4,11,21,FALSE,Female,Employee Referral,1,Sales,02-04-2011,Tokyo,FALSE,Not Joined
18701,FALSE,26,34,C5,44,49,TRUE,Male,Agency,5,Finance,30-05-2020,Paris,FALSE,Not Joined
18702,TRUE,6,42,C4,33,15,FALSE,Female,Direct,14,Sales,10-09-2008,Tokyo,TRUE,Not Joined
18703,TRUE,9,57,C6,38,28,TRUE,Female,Employee Referral,11,Finance,05-05-2010,New York,TRUE,Joined
18704,TRUE,25,48,C2,20,33,FALSE,Male,Agency,15,IT,07-03-2017,Paris,FALSE,Not Joined
18705,FALSE,28,38,C0,38,24,TRUE,Male,Agency,3,Sales,02-11-2009,San Francisco,FALSE,Not Joined
18706,FALSE,27,50,C0,20,34,FALSE,Female,Employee Referral,3,HR,14-06-2013,London,TRUE,Not Joined
18707,TRUE,26,50,C5,31,41,TRUE,Female,Direct,16,Sales,13-07-2011,London,FALSE,Not Joined
18708,FALSE,9,15,C2,38,20,FALSE,Female,Agency,5,Finance,18-11-2009,San Francisco,TRUE,Not Joined
18709,FALSE,11,21,C5,37,33,TRUE,Male,Agency,8,HR,25-12-2016,New York,TRUE,Not Joined
18710,FALSE,9,56,C4,49,18,TRUE,Male,Agency,13,Finance,03-05-2010,Paris,FALSE,Not Joined
18711,TRUE,6,79,C2,40,11,FALSE,Male,Direct,2,Sales,17-04-2018,London,FALSE,Not Joined
18712,FALSE,29,54,C2,28,36,TRUE,Male,Employee Referral,1,IT,15-09-2015,San Francisco,TRUE,Not Joined
18713,FALSE,7,72,C4,25,23,FALSE,Male,Employee Referral,19,HR,11-11-2016,San Francisco,TRUE,Not Joined
18714,FALSE,15,58,C1,21,23,FALSE,Male,Agency,1,Marketing,16-02-2012,San Francisco,FALSE,Joined
18715,FALSE,26,54,C0,10,24,TRUE,Male,Agency,6,Finance,19-10-2014,San Francisco,TRUE,Joined
18716,TRUE,14,19,C3,49,20,FALSE,Female,Employee Referral,3,Finance,08-09-2012,Tokyo,FALSE,Joined
18717,FALSE,2,59,C5,35,43,TRUE,Female,Direct,8,Sales,24-08-2020,San Francisco,TRUE,Not Joined
18718,FALSE,17,73,C5,29,27,FALSE,Male,Employee Referral,3,Sales,17-07-2007,San Francisco,TRUE,Not Joined
18719,TRUE,26,28,C2,11,14,TRUE,Female,Direct,7,Marketing,28-09-2008,London,TRUE,Not Joined
18720,FALSE,26,39,C0,23,29,TRUE,Female,Agency,12,Finance,22-01-2019,New York,TRUE,Not Joined
18721,TRUE,13,85,C6,24,21,TRUE,Male,Employee Referral,1,IT,23-11-2019,Tokyo,FALSE,Not Joined
18722,TRUE,18,65,C6,33,17,FALSE,Female,Employee Referral,16,IT,03-11-2015,San Francisco,FALSE,Not Joined
18723,TRUE,4,24,C1,43,27,FALSE,Male,Direct,14,Sales,09-10-2018,London,TRUE,Not Joined
18724,TRUE,24,85,C6,11,31,FALSE,Male,Agency,16,Marketing,20-08-2014,Tokyo,TRUE,Joined
18725,FALSE,29,23,C6,17,15,FALSE,Male,Employee Referral,16,IT,17-08-2012,Paris,TRUE,Not Joined
18726,FALSE,25,28,C5,46,22,TRUE,Female,Employee Referral,18,Sales,24-01-2021,London,TRUE,Not Joined
18727,TRUE,23,45,C5,10,47,TRUE,Male,Agency,17,Marketing,17-08-2007,San Francisco,TRUE,Not Joined
18728,FALSE,9,64,C3,33,45,TRUE,Female,Agency,18,Finance,14-03-2018,Paris,TRUE,Joined
18729,TRUE,3,68,C1,22,24,TRUE,Male,Direct,8,IT,16-05-2016,London,FALSE,Joined
18730,FALSE,9,87,C5,41,15,FALSE,Male,Employee Referral,14,Finance,07-05-2010,New York,FALSE,Joined
18731,FALSE,10,59,C4,14,39,FALSE,Male,Agency,18,HR,18-01-2020,Tokyo,TRUE,Joined
18732,TRUE,8,17,C3,49,44,TRUE,Male,Direct,1,HR,23-11-2008,London,FALSE,Joined
18733,TRUE,28,85,C6,31,36,FALSE,Male,Agency,10,IT,24-05-2011,Paris,TRUE,Joined
18734,TRUE,3,17,C1,46,36,TRUE,Female,Direct,16,IT,29-09-2007,San Francisco,FALSE,Not Joined
18735,FALSE,27,43,C1,49,14,TRUE,Female,Employee Referral,16,Finance,24-08-2019,Paris,FALSE,Joined
18736,TRUE,10,24,C6,48,12,TRUE,Male,Employee Referral,17,Marketing,28-07-2018,London,FALSE,Not Joined
18737,FALSE,27,20,C3,16,12,FALSE,Male,Employee Referral,14,Sales,23-06-2010,London,TRUE,Not Joined
18738,FALSE,3,78,C1,32,16,FALSE,Female,Direct,16,Finance,06-11-2008,London,TRUE,Not Joined
18739,FALSE,6,20,C6,26,18,TRUE,Female,Direct,13,IT,07-11-2017,San Francisco,FALSE,Joined
18740,FALSE,5,81,C0,48,18,FALSE,Male,Agency,2,Finance,29-06-2007,San Francisco,FALSE,Joined
18741,TRUE,28,37,C5,28,40,FALSE,Female,Employee Referral,16,Finance,14-01-2010,Paris,TRUE,Not Joined
18742,FALSE,13,29,C0,37,46,TRUE,Male,Agency,5,IT,06-03-2017,New York,FALSE,Not Joined
18743,TRUE,28,36,C4,26,34,FALSE,Female,Employee Referral,18,HR,07-02-2016,Tokyo,TRUE,Not Joined
18744,TRUE,23,50,C6,42,36,FALSE,Male,Agency,6,IT,12-01-2019,New York,FALSE,Joined
18745,TRUE,20,18,C1,16,38,TRUE,Male,Direct,9,Sales,09-02-2017,New York,FALSE,Joined
18746,FALSE,28,54,C0,25,12,TRUE,Female,Employee Referral,2,IT,04-01-2015,San Francisco,FALSE,Joined
18747,TRUE,16,65,C3,48,17,FALSE,Male,Employee Referral,4,Marketing,09-01-2008,Tokyo,FALSE,Not Joined
